customer_unique_id,avg_integrity_score,has_mismatch
104fa0c0090d3bc37b3b6131b690e9ab,0.4227866809985306,0
105b90bd13985a707ab2cc4567cb7c58,0.04034763420119232,0
1077b81a9864eda12e553f91e27a6f1f,0.004026526284189452,0
108a7d8996b4298ae1a7f5b0653e613f,0.5027171011937969,1
1096832553de16636aad419a4b376258,0.08385047458819696,0
10aedefb974a292765b5daeeb4177526,0.0852492786566662,0
10afb8c989b931b11e486b35bc422419,0.0360286109739509,0
10e89fd8e5c745f81bec101207ba4d7d,0.5814797993307981,1
10fa0b5a293d96eff24caac6a4eaa2ea,0.5173128508924814,1
1104a9f67272a18c1b93c88f5f7d5c22,0.26047862521508885,0
11115c24313f08dc2eb97be505d036a7,0.3003617073689303,0
1116cb054ce9d9388c6b1616f907e412,0.07643931825431849,0
11264e05f9874d4c46f23926b3491c79,0.1429845366185865,0
113be25dead22443bbdb71746e2983d3,0.254497635320019,0
11448fa88b67ee65c13f9b6935c09cfa,0.4537016862684655,1
115002a10fba794231a3efa56dc08266,0.02644830617678417,0
115d8a05f4d8734087d6cec282c85e68,0.3095246352064451,0
115f7fd250191a21336b54489f868552,0.30163702816103216,0
11639fd884f1d8a0faab901dc4375b90,0.16280886564827138,0
116e72fdb94d08bec4392dcc76c7b67a,0.179079422085161,0
1177ffc12e57d165dd64077a4bbcd77c,0.6600023060988115,1
117eca580ab43e2f12b571f6d0177c37,0.6684708514592884,1
1189dba988b83709e2f76ba09c64d667,0.4803082362832428,0
118e3b2dff5a302828822e8f8cca5aea,0.5896200400627519,1
1191b8939ed520464aa10221ce0e5f72,0.010168846619021364,0
11995e73e863dea71230b412496a3d28,0.11180218967838662,0
119cb28909c55bbc281118dd8a086906,0.5154637958257988,1
11a7d9d37b18017d139a76b111d1c632,0.08523139158437654,0
11d8cc7d540f8377b4bdd8297a612484,0.014141446625741906,0
11dbfe44e786e8b50df65bb358f352aa,0.01785176041783456,0
11ded45ed82082a421466de053642ccf,0.27434970812169746,0
11e9c88307e1b261be8ce9b300adc5f3,0.2663424316670873,0
11f0ece6eea1d300714d6e89b863db88,0.04764685739772581,0
11f78a71d4f05dd8597a8b987250a16e,0.3500739324023971,0
11fcc2cfb0172d5dc1c613850d664696,0.7349618307148574,1
1203dc7baad4bababc755c6c39936954,0.4773494175671502,0
12261e84e0ef3349f9e1bfb8da48cbaf,0.2108208574600409,0
12873933792308d90b87e9604c971e13,0.07203845734527935,0
128a90cf48fe0a34afa7b0296bae977a,0.0011552901343849667,0
128a970acd5e71fa13db36db08ebf1ed,0.22031538519604127,0
1293c51162aeb8fcc29d498ea820f6b5,0.29914654608195773,0
1294a3c547d645e489a296d29eb39df8,0.0647591462025249,0
129db84dd0051bdfab30583da9440834,0.3610628809449656,0
12b33c7a486cea99a21bd222f15e8d24,0.3509946410415692,0
12bbae5239f0ebd29d7196d0b2cfaaa9,0.5194889803226564,1
12c9171ee18219cbf18fcfbc33e0c064,0.0005235942643779737,0
12cc890391e57d7123e004856ff1f137,0.3345388139311935,0
12f2363cfd748e5e55aba493de0b383a,0.48451128125124965,0
12f4375ef1a68ae1544e779b1db0efa1,0.02065088220090996,0
12f5d6e1cbf93dafd9dcc19095df0b3d,0.1154175731926094,0
130c85da601c2f7af7a562f716967b46,0.35932084299027944,0
130ca124fab49932a251e96671ace3ce,0.019716586894187094,0
1321ddec379e289aa3b41d6e83d72c93,0.09986306858495772,0
132827924d2297744fceb6c61910ea5e,0.07702100443900216,0
1348a9d17fc6935827e15f991c90ff5a,0.6626109048263391,1
1356ed37fbb918d791b255d9a9daed07,0.19121976494804066,0
135e6f5355e331418378a4cdf240c52d,0.2187705884862995,0
13607978e0686d841deb64954c023495,0.4753892288065149,0
1373d2b0045db67c3488eea86b55d09a,0.3886228640970929,0
137cd9c50de63a0c754445934fdc0fc3,0.382842319349632,0
137e913dbccff4c84e57736bad9bff23,0.5493300631121641,1
1399ae4bd869e6bc8ca73f12eb71e877,0.3990933877358773,0
1399cfeada4921c5dac7f53d6de3592f,0.04209732790020383,0
139c8431d9866b2cd81853037348b255,0.09818812651761931,0
13b3c7d850981cbd04c2f1aa8a85bf4d,0.03606773406990916,0
13b45062bd5c0eebfb27f49e85327701,0.2580310358907756,0
13c5865b7b534dbe5983384eb555ed1c,0.43470388847318375,0
13c7a22afe0d9aa889d09542c28621d6,0.08502284019684644,0
13df7b623839b4edc579ee40279d57c8,0.1100588895570443,0
13e262867115ff6ec4f99423d9ab6a77,0.22879845250890415,0
1406bd9f0504fb06ecb39e6a7bf0c211,0.4607153059652272,0
140e71dc725ab4e267a5e53434ca99bf,0.4317451440930709,1
141902ce86bbe8dab919938119c54f1b,0.35468974726242086,0
143d7edef4895984cc2ba65086c46682,0.5479576478925992,1
1455eed41cb077c362c1163b937e823f,0.22234967003902575,0
145a316891ceab7e8963f984f22a792f,0.4647345406240616,0
145e84a50c40410afbba5cccab4e88b2,0.12659669086665365,0
145ec316f5428699441bb4e42ee44280,0.6970714648755347,1
14650aba2993d5db931ecd1ff160714a,0.45090209493970684,0
147946615070313e4fc00fb602b39c68,0.21701637741767701,0
1485ab027957cdb7d0efcf1487bf49a1,0.3103779591412892,1
148861c366c5a8c1c60cdc7690aa7ff7,0.06820363112429306,0
14908bbd29ed9154c87d8c754678c0e4,0.11153549102935534,0
1498be8bcb23f385c37e571a8d7af424,0.6823821760687451,1
14a43f45c3987928d91bc11f6e468fb0,0.31487637505020516,0
